* Top 60,000 lemmas, with word forms for each lemma
* This word frequency data is taken from the one billion word Corpus of Contemporary American English (COCA)
(www.english-corpora.org/coca), which is the only corpus of English that is large, up-to-date, and is based on a wide range of genres.
* For complete word frequency data from COCA, please see https://www.wordfrequency.info
* For instructions on using this file in Excel, see https://www.wordfrequency.info/freqTxtToExcel.pdf
* For an explanation of the columns below, see https://www.wordfrequency.info/files.asp
----- Before converting file to Excel, remove the first eight lines, with the first line being the one starting with "rank"

lemRank	lemma	PoS	lemFreq	wordFreq	word
1963	proposal	n	45546	15111	proposals
1964	shift	v	45537	18285	shift
1964	shift	v	45537	15263	shifted
1964	shift	v	45537	6873	shifting
1964	shift	v	45537	5116	shifts
1965	capacity	n	45515	41831	capacity
1965	capacity	n	45515	3684	capacities
1966	guilty	j	45494	45403	guilty
1966	guilty	j	45494	63	guiltier
1966	guilty	j	45494	28	guiltiest
1967	warn	v	45485	23158	warned
1967	warn	v	45485	11642	warn
1967	warn	v	45485	5649	warns
1967	warn	v	45485	5036	warning
1968	influence	v	45471	21513	influence
1968	influence	v	45471	17596	influenced
1968	influence	v	45471	3918	influencing
1968	influence	v	45471	2444	influences
1969	weak	j	45461	36412	weak
1969	weak	j	45461	6491	weaker
1969	weak	j	45461	2558	weakest
1970	except	i	45458	45458	except
1971	Catholic	j	45444	45444	catholic
1972	nose	n	45433	41317	nose
1972	nose	n	45433	4116	noses
1973	variable	n	45399	31011	variables
1973	variable	n	45399	14388	variable
1974	convention	n	45389	36866	convention
1974	convention	n	45389	8523	conventions
1975	jury	n	45342	42838	jury
1975	jury	n	45342	2504	juries
1976	root	n	45327	24334	roots
1976	root	n	45327	20993	root
1977	incident	n	45300	32673	incident
1977	incident	n	45300	12627	incidents
1978	climb	v	45263	15515	climb
1978	climb	v	45263	15420	climbed
1978	climb	v	45263	9627	climbing
1978	climb	v	45263	4701	climbs
1979	hearing	n	45235	32005	hearing
1979	hearing	n	45235	13230	hearings
1980	everywhere	r	45191	45170	everywhere
1980	everywhere	r	45191	21	every-where
1981	payment	n	45132	22720	payment
1981	payment	n	45132	22412	payments
1982	bear	n	45125	25050	bear
1982	bear	n	45125	20061	bears
1982	bear	n	45125	14	bearing
1983	conclude	v	45116	23269	concluded
1983	conclude	v	45116	12106	conclude
1983	conclude	v	45116	7402	concludes
1983	conclude	v	45116	2339	concluding
1984	scream	v	45103	21951	screaming
1984	scream	v	45103	8878	scream
1984	scream	v	45103	8740	screamed
1984	scream	v	45103	5534	screams
1985	surgery	n	45042	41664	surgery
1985	surgery	n	45042	3378	surgeries
1986	shadow	n	45022	27497	shadow
1986	shadow	n	45022	17522	shadows
1987	witness	n	44979	25128	witness
1987	witness	n	44979	19851	witnesses
1988	increasingly	r	44978	44978	increasingly
1989	chest	n	44918	42965	chest
1989	chest	n	44918	1953	chests
1990	amendment	n	44879	37726	amendment
1990	amendment	n	44879	7153	amendments
1991	paint	v	44842	19900	painted
1991	paint	v	44842	16407	paint
1991	paint	v	44842	5458	painting
1991	paint	v	44842	3077	paints
1992	secret	j	44837	44837	secret
1993	complain	v	44829	16186	complain
1993	complain	v	44829	13604	complained
1993	complain	v	44829	11977	complaining
1993	complain	v	44829	3062	complains
1994	extent	n	44804	44571	extent
1994	extent	n	44804	233	extents
1995	pleasure	n	44800	40293	pleasure
1995	pleasure	n	44800	4504	pleasures
1996	nod	v	44778	30854	nodded
1996	nod	v	44778	5967	nods
1996	nod	v	44778	4626	nodding
1996	nod	v	44778	3331	nod
1997	holiday	n	44775	32143	holiday
1997	holiday	n	44775	12632	holidays
1998	super	j	44696	44696	super
1999	talent	n	44687	35544	talent
1999	talent	n	44687	9143	talents
2000	necessarily	r	44682	44682	necessarily
2001	liberal	j	44658	44658	liberal
2002	expectation	n	44646	34522	expectations
2002	expectation	n	44646	10124	expectation
2003	ride	n	44508	38525	ride
2003	ride	n	44508	5983	rides
2004	accuse	v	44491	30348	accused
2004	accuse	v	44491	6325	accusing
2004	accuse	v	44491	5671	accuse
2004	accuse	v	44491	2147	accuses
2005	knock	v	44485	18254	knocked
2005	knock	v	44485	16696	knock
2005	knock	v	44485	8183	knocking
2005	knock	v	44485	1352	knocks
2006	previously	r	44480	44480	previously
2007	wing	n	44427	23733	wing
2007	wing	n	44427	20694	wings
2008	corporation	n	44407	23166	corporations
2008	corporation	n	44407	21241	corporation
2009	sector	n	44401	35043	sector
2009	sector	n	44401	9358	sectors
2010	fat	n	44341	39995	fat
2010	fat	n	44341	4346	fats
2011	experiment	n	44341	25830	experiment
2011	experiment	n	44341	18511	experiments
2012	match	v	44314	24167	match
2012	match	v	44314	10033	matched
2012	match	v	44314	6189	matches
2012	match	v	44314	3925	matching
2013	thin	j	44274	39633	thin
2013	thin	j	44274	4144	thinner
2013	thin	j	44274	497	thinnest
2014	farmer	n	44255	30871	farmers
2014	farmer	n	44255	13384	farmer
2015	rare	j	44243	42467	rare
2015	rare	j	44243	943	rarer
2015	rare	j	44243	833	rarest
2016	English	n	44219	44199	english
2016	English	n	44219	20	englishes
2017	confidence	n	44154	43802	confidence
2017	confidence	n	44154	352	confidences
2018	bunch	n	43989	42953	bunch
2018	bunch	n	43989	1036	bunches
2019	bet	v	43896	38616	bet
2019	bet	v	43896	4633	betting
2019	bet	v	43896	647	bets
2020	cite	v	43809	21578	cited
2020	cite	v	43809	10082	citing
2020	cite	v	43809	6910	cite
2020	cite	v	43809	5239	cites
2021	northern	j	43805	43805	northern
2022	speaker	n	43781	29784	speaker
2022	speaker	n	43781	13997	speakers
2023	breast	n	43780	30631	breast
2023	breast	n	43780	13149	breasts
2024	contribution	n	43738	24017	contributions
2024	contribution	n	43738	19721	contribution
2025	leaf	n	43674	30486	leaves
2025	leaf	n	43674	12523	leaf
2025	leaf	n	43674	665	leafs
2026	creative	j	43673	43673	creative
2027	interaction	n	43639	25278	interaction
2027	interaction	n	43639	18361	interactions
2028	hat	n	43629	34076	hat
2028	hat	n	43629	9553	hats
2029	doubt	n	43620	33559	doubt
2029	doubt	n	43620	10061	doubts
2030	promise	n	43606	30192	promise
2030	promise	n	43606	13414	promises
2031	pursue	v	43595	21440	pursue
2031	pursue	v	43595	11888	pursuing
2031	pursue	v	43595	8927	pursued
2031	pursue	v	43595	1340	pursues
2032	overall	j	43582	43379	overall
2032	overall	j	43582	203	over-all
2033	nurse	n	43524	26593	nurse
2033	nurse	n	43524	16931	nurses
2034	question	v	43506	18576	question
2034	question	v	43506	14307	questioned
2034	question	v	43506	8639	questioning
2034	question	v	43506	1984	questions
2035	long-term	j	43471	42767	long-term
2035	long-term	j	43471	704	longterm
2036	gene	n	43463	22558	genes
2036	gene	n	43463	20905	gene
2037	package	n	43448	33228	package
2037	package	n	43448	10220	packages
2038	weird	j	43433	41461	weird
2038	weird	j	43433	1118	weirdest
2038	weird	j	43433	854	weirder
2039	difficulty	n	43423	24942	difficulty
2039	difficulty	n	43423	18481	difficulties
2040	hardly	r	43416	43416	hardly
2041	daddy	n	43376	42743	daddy
2041	daddy	n	43376	633	daddies
2042	estimate	v	43344	19650	estimated
2042	estimate	v	43344	10881	estimates
2042	estimate	v	43344	10150	estimate
2042	estimate	v	43344	2663	estimating
2043	list	v	43341	25143	listed
2043	list	v	43341	8266	list
2043	list	v	43341	6252	lists
2043	list	v	43341	3680	listing
2044	era	n	43331	41491	era
2044	era	n	43331	1840	eras
2045	comment	v	43256	25101	comment
2045	comment	v	43256	9284	commented
2045	comment	v	43256	5901	commenting
2045	comment	v	43256	2970	comments
2046	aid	n	43250	43250	aid
2047	vs	i	43241	43241	vs
2048	invest	v	43235	18641	invest
2048	invest	v	43235	13617	invested
2048	invest	v	43235	9626	investing
2048	invest	v	43235	1351	invests
2049	personally	r	43235	43235	personally
2050	notion	n	43225	35164	notion
2050	notion	n	43225	8061	notions
2051	explanation	n	43197	33506	explanation
2051	explanation	n	43197	9691	explanations
2052	airport	n	43177	36673	airport
2052	airport	n	43177	6497	airports
2052	airport	n	43177	7	air-port
2053	chain	n	43156	32126	chain
2053	chain	n	43156	11030	chains
2054	expose	v	43119	24733	exposed
2054	expose	v	43119	9737	expose
2054	expose	v	43119	6097	exposing
2054	expose	v	43119	2552	exposes
2055	lock	v	43093	26758	locked
2055	lock	v	43093	11233	lock
2055	lock	v	43093	3651	locking
2055	lock	v	43093	1451	locks
2056	convince	v	43085	22724	convince
2056	convince	v	43085	17157	convinced
2056	convince	v	43085	2207	convincing
2056	convince	v	43085	997	convinces
2057	channel	n	43041	28595	channel
2057	channel	n	43041	14446	channels
2058	carefully	r	43034	43034	carefully
2059	tear	n	43024	34826	tears
2059	tear	n	43024	8198	tear
2060	estate	n	43023	39807	estate
2060	estate	n	43023	3216	estates
2061	initial	j	42971	42971	initial
2062	offer	n	42944	25465	offer
2062	offer	n	42944	17479	offers
2063	purchase	v	42921	19014	purchased
2063	purchase	v	42921	17755	purchase
2063	purchase	v	42921	5583	purchasing
2063	purchase	v	42921	569	purchases
2064	guide	n	42871	33090	guide
2064	guide	n	42871	9781	guides
2065	forth	r	42832	42832	forth
2066	his	p	42776	42776	his
2067	bond	n	42742	21662	bonds
2067	bond	n	42742	21080	bond
2068	birthday	n	42727	40376	birthday
2068	birthday	n	42727	2351	birthdays
2069	travel	n	42709	38252	travel
2069	travel	n	42709	4450	travels
2069	travel	n	42709	7	travelling
2070	pray	v	42700	24278	pray
2070	pray	v	42700	9893	praying
2070	pray	v	42700	7290	prayed
2070	pray	v	42700	1238	prays
2071	improvement	n	42657	26416	improvement
2071	improvement	n	42657	16241	improvements
2072	ancient	j	42623	42623	ancient
2073	ought	v	42597	42597	ought
2074	escape	v	42473	24207	escape
2074	escape	v	42473	12490	escaped
2074	escape	v	42473	3671	escaping
2074	escape	v	42473	2105	escapes
2075	trail	n	42439	34198	trail
2075	trail	n	42439	8241	trails
2076	brown	j	42423	41772	brown
2076	brown	j	42423	636	browner
2076	brown	j	42423	15	brownest
2077	fashion	n	42405	40477	fashion
2077	fashion	n	42405	1928	fashions
2078	length	n	42379	35404	length
2078	length	n	42379	6975	lengths
2079	sheet	n	42366	25172	sheet
2079	sheet	n	42366	17194	sheets
2080	funding	n	42356	42335	funding
2080	funding	n	42356	21	fundings
2081	meanwhile	r	42307	42307	meanwhile
2082	fault	n	42283	38865	fault
2082	fault	n	42283	3418	faults
2083	barely	r	42258	42258	barely
2084	eliminate	v	42246	19463	eliminate
2084	eliminate	v	42246	11399	eliminated
2084	eliminate	v	42246	8666	eliminating
2084	eliminate	v	42246	2718	eliminates
2085	motion	n	42232	35877	motion
2085	motion	n	42232	6355	motions
2086	essential	j	42222	42222	essential
2087	apart	r	42168	42168	apart
2088	combination	n	42138	35867	combination
2088	combination	n	42138	6271	combinations
2089	limited	j	42129	42129	limited
2090	description	n	42091	32783	description
2090	description	n	42091	9308	descriptions
2091	mix	v	42079	20262	mixed
2091	mix	v	42079	14932	mix
2091	mix	v	42079	5584	mixing
2091	mix	v	42079	1301	mixes
2092	snow	n	42027	41270	snow
2092	snow	n	42027	757	snows
2093	implement	v	42004	15612	implemented
2093	implement	v	42004	15586	implement
2093	implement	v	42004	9978	implementing
2093	implement	v	42004	828	implements
2094	pretty	j	41937	38678	pretty
2094	pretty	j	41937	1645	prettier
2094	pretty	j	41937	1614	prettiest
2095	proper	j	41810	41810	proper
2096	part	r	41783	41783	part
2097	marketing	n	41781	41781	marketing
2098	approve	v	41740	25758	approved
2098	approve	v	41740	11910	approve
2098	approve	v	41740	2176	approving
2098	approve	v	41740	1896	approves
2099	other	i	41717	41717	other
2100	bomb	n	41679	28086	bomb
2100	bomb	n	41679	13593	bombs
2101	slip	v	41664	18028	slipped
2101	slip	v	41664	12513	slip
2101	slip	v	41664	7078	slipping
2101	slip	v	41664	4045	slips
2102	regional	j	41656	41656	regional
2103	lack	v	41652	12753	lack
2103	lack	v	41652	11868	lacking
2103	lack	v	41652	8767	lacks
2103	lack	v	41652	8264	lacked
2104	muscle	n	41650	23155	muscle
2104	muscle	n	41650	18495	muscles
2105	contact	v	41609	28069	contact
2105	contact	v	41609	10656	contacted
2105	contact	v	41609	2883	contacting
2106	rise	n	41609	37833	rise
2106	rise	n	41609	3776	rises
2107	false	j	41580	41580	false
2108	likely	r	41540	41540	likely
2109	creation	n	41523	37880	creation
2109	creation	n	41523	3643	creations
2110	typically	r	41485	41485	typically
2111	spending	n	41483	41470	spending
2111	spending	n	41483	13	spendings
2112	instrument	n	41473	20832	instrument
2112	instrument	n	41473	20641	instruments
2113	mass	n	41453	29434	mass
2113	mass	n	41453	12019	masses
2114	far	c	41427	41427	far
2115	thick	j	41420	37134	thick
2115	thick	j	41420	3466	thicker
2115	thick	j	41420	820	thickest
2116	kiss	v	41405	18163	kiss
2116	kiss	v	41405	13598	kissed
2116	kiss	v	41405	6840	kissing
2116	kiss	v	41405	2804	kisses
2117	increased	j	41356	41356	increased
2118	inspire	v	41223	25080	inspired
2118	inspire	v	41223	9520	inspire
2118	inspire	v	41223	3435	inspiring
2118	inspire	v	41223	3188	inspires
2119	separate	j	41176	41176	separate
2120	noise	n	41144	35366	noise
2120	noise	n	41144	5778	noises
2121	yellow	j	41133	41088	yellow
2121	yellow	j	41133	45	yellower
2122	aim	v	41126	20740	aimed
2122	aim	v	41126	7940	aim
2122	aim	v	41126	6703	aims
2122	aim	v	41126	5743	aiming
2123	e-mail	n	41092	33461	e-mail
2123	e-mail	n	41092	7631	e-mails
2124	cycle	n	41088	31895	cycle
2124	cycle	n	41088	9193	cycles
2125	signal	n	41085	26126	signal
2125	signal	n	41085	14959	signals
2126	app	n	41082	25683	app
2126	app	n	41082	15399	apps
2127	golden	j	41056	41056	golden
2128	reject	v	41033	21266	rejected
2128	reject	v	41033	11824	reject
2128	reject	v	41033	4556	rejecting
2128	reject	v	41033	3387	rejects
2129	inform	v	41031	22306	informed
2129	inform	v	41031	12634	inform
2129	inform	v	41031	3128	informing
2129	inform	v	41031	2963	informs
2130	perception	n	41010	24267	perception
2130	perception	n	41010	16743	perceptions
2131	visitor	n	41006	29724	visitors
2131	visitor	n	41006	11282	visitor
2132	cast	v	41004	31990	cast
2132	cast	v	41004	6400	casting
2132	cast	v	41004	2505	casts
2132	cast	v	41004	109	casted
2133	contrast	n	40982	39237	contrast
2133	contrast	n	40982	1745	contrasts
2134	judgment	n	40961	32139	judgment
2134	judgment	n	40961	8822	judgments
2135	mean	j	40927	39533	mean
2135	mean	j	40927	697	meaner
2135	mean	j	40927	697	meanest
2136	rest	v	40908	20833	rest
2136	rest	v	40908	7377	resting
2136	rest	v	40908	7046	rested
2136	rest	v	40908	5652	rests
2137	representative	n	40894	24548	representatives
2137	representative	n	40894	16346	representative
2138	pass	n	40865	29403	pass
2138	pass	n	40865	11461	passes
2139	regime	n	40863	33305	regime
2139	regime	n	40863	7558	regimes
2140	merely	r	40843	40843	merely
2141	producer	n	40843	22779	producer
2141	producer	n	40843	18064	producers
2142	whoa	u	40833	40833	whoa
2143	route	n	40816	30795	route
2143	route	n	40816	10021	routes
2144	lie	n	40794	21345	lies
2144	lie	n	40794	19449	lie
2145	typical	j	40785	40785	typical
2146	analyst	n	40785	20636	analyst
2146	analyst	n	40785	20149	analysts
2147	account	v	40739	18573	account
2147	account	v	40739	9029	accounted
2147	account	v	40739	6942	accounting
2147	account	v	40739	6195	accounts
2148	elect	v	40738	31933	elected
2148	elect	v	40738	6196	elect
2148	elect	v	40738	2162	electing
2148	elect	v	40738	447	elects
2149	smell	v	40735	19673	smell
2149	smell	v	40735	9579	smelled
2149	smell	v	40735	7987	smells
2149	smell	v	40735	3496	smelling
2150	female	n	40661	20820	female
2150	female	n	40661	19841	females
2151	living	j	40560	40560	living
2152	disability	n	40559	22536	disabilities
2152	disability	n	40559	18023	disability
2153	comparison	n	40525	30520	comparison
2153	comparison	n	40525	10005	comparisons
2154	hand	v	40469	23691	handed
2154	hand	v	40469	7378	handing
2154	hand	v	40469	5673	hand
2154	hand	v	40469	3727	hands
2155	rating	n	40458	21622	ratings
2155	rating	n	40458	18836	rating
2156	campus	n	40453	34431	campus
2156	campus	n	40453	6022	campuses
2157	assess	v	40352	19556	assess
2157	assess	v	40352	10587	assessed
2157	assess	v	40352	8789	assessing
2157	assess	v	40352	1420	assesses
2158	solid	j	40301	40301	solid
2159	branch	n	40300	24062	branch
2159	branch	n	40300	16238	branches
2160	mad	j	40286	39835	mad
2160	mad	j	40286	393	madder
2160	mad	j	40286	58	maddest
2161	somewhat	r	40283	40262	somewhat
2161	somewhat	r	40283	21	some-what
2162	gentleman	n	40277	27234	gentlemen
2162	gentleman	n	40277	13023	gentleman
2162	gentleman	n	40277	20	gentlemans
2163	opposition	n	40268	39750	opposition
2163	opposition	n	40268	518	oppositions
2164	fast	j	40261	33186	fast
2164	fast	j	40261	7075	fastest
2165	suspect	v	40173	23592	suspect
2165	suspect	v	40173	12422	suspected
2165	suspect	v	40173	3354	suspects
2165	suspect	v	40173	805	suspecting
2166	land	v	40144	18104	landed
2166	land	v	40144	13832	land
2166	land	v	40144	8174	landing
2166	land	v	40144	34	lands
2167	hit	n	40121	23917	hit
2167	hit	n	40121	16204	hits
2168	aside	r	40119	40119	aside
2169	athlete	n	40094	27148	athletes
2169	athlete	n	40094	12946	athlete
2170	opening	n	40053	35923	opening
2170	opening	n	40053	4130	openings
2171	prayer	n	40037	27572	prayer
2171	prayer	n	40037	12465	prayers
2172	frequently	r	40035	40035	frequently
2173	employ	v	40014	22030	employed
2173	employ	v	40014	9442	employ
2173	employ	v	40014	4839	employs
2173	employ	v	40014	3703	employing
2174	basketball	n	40007	39695	basketball
2174	basketball	n	40007	312	basketballs
2175	existing	j	39974	39974	existing
2176	revolution	n	39959	37141	revolution
2176	revolution	n	39959	2818	revolutions
2177	click	v	39951	28974	click
2177	click	v	39951	5927	clicking
2177	click	v	39951	5037	clicked
2177	click	v	39951	13	clicks
2178	emotion	n	39949	23371	emotions
2178	emotion	n	39949	16578	emotion
2179	fuck	n	39924	39263	fuck
2179	fuck	n	39924	661	fucks
2180	platform	n	39915	31414	platform
2180	platform	n	39915	8501	platforms
2181	behind	r	39874	39874	behind
2182	frame	n	39817	32369	frame
2182	frame	n	39817	7443	frames
2182	frame	n	39817	5	framing
2183	appeal	n	39798	25043	appeal
2183	appeal	n	39798	14755	appeals
2184	quote	v	39780	16734	quote
2184	quote	v	39780	13304	quoted
2184	quote	v	39780	5985	quoting
2184	quote	v	39780	3757	quotes
2185	potential	n	39779	38621	potential
2185	potential	n	39779	1158	potentials
2186	struggle	n	39777	31197	struggle
2186	struggle	n	39777	8580	struggles
2187	brand	n	39754	28114	brand
2187	brand	n	39754	11640	brands
